id,initial_invt,monthly_invt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7,PC Date
139,15200,3980,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:PTH,,,,0.7932804859999999,0.104278148,0.030664268999999997,0.071777096,,,,2009-02-20
140,12000,3180,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:VOT,,,0.42640099299999995,0.11403175199999999,0.25811909,0.022894037000000002,0.178554128,,,2008-06-28
141,14300,2390,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:PTH,,,0.42802142299999996,0.274896029,0.129461897,0.004634763,0.162985888,,,2008-07-24
142,12500,2670,NYSEARCA:RYE,NYSEARCA:FVL,NYSEARCA:IGM,,,,,0.8171460340000001,0.11676319199999999,0.066090774,,,,,2009-04-06
143,19600,3520,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:XLB,,,0.39756483600000003,0.244336937,0.05826029,0.20637070600000001,0.093467232,,,2009-06-21
144,14800,1450,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:IGV,,,0.292474262,0.43445622,0.082968681,0.071784951,0.118315886,,,2008-01-21
145,5000,930,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:IGV,,,,0.580332385,0.266927426,0.018780464,0.133959725,,,,2009-04-03
146,4100,470,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.618698509,0.154778312,0.036558028,0.10278621800000001,0.08717893199999999,,,2009-03-12
147,18100,1720,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:EVX,,,0.5406630729999999,0.10378660199999999,0.221677612,0.013080758,0.120791955,,,2008-09-15
148,2900,690,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,0.698080817,0.060876115,0.085401154,0.045584159000000006,0.110057755,,,2008-08-25
149,6000,860,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:JKH,,,0.45956692299999996,0.21284356100000001,0.24882791899999998,0.023215352999999998,0.055546244,,,2009-05-02
150,16000,4010,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.549122082,0.264855231,0.058590539000000004,0.127432148,,,,2008-11-14
151,15200,1800,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.46194829,0.38856994899999997,0.051605879,0.097875881,,,,2009-05-10
152,15700,3730,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.45898478299999995,0.216914462,0.022300962,0.21957935,0.082220443,,,2009-04-23
153,13300,760,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:XLB,,,0.103605941,0.37737580600000004,0.19754518100000001,0.209652471,0.11182060099999999,,,2009-06-18
154,11300,1260,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:IGM,,,,,0.749977662,0.055574317000000005,0.194448022,,,,,2009-03-07
155,11000,630,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.431997471,0.248606653,0.247994852,0.071401023,,,,2008-10-05
156,7500,560,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.521100518,0.35667719,0.002038799,0.120183494,,,,2008-07-07
157,11600,3370,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.293334203,0.36285399100000004,0.20940405899999998,0.045692953,0.088714795,,,2008-09-13
158,18100,2630,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:IGM,,,,0.552647522,0.220520697,0.171776315,0.055055467000000004,,,,2008-04-28
159,9500,230,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.622518291,0.155587321,0.077977158,0.143917229,,,,2008-11-19
160,19600,2820,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.45158945799999994,0.410069972,0.048088414,0.058068996,0.03218316,,,2009-03-01
161,12800,760,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:IGV,,,0.5137693729999999,0.09314891300000001,0.12457090800000001,0.145584746,0.12292606,,,2009-05-12
162,19000,2190,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.516518925,0.35310592399999996,0.036082776000000004,0.094292374,,,,2009-02-05
163,14500,1620,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:EVX,,,0.43983749899999997,0.24848639600000003,0.252209363,0.045540605,0.013926137,,,2008-10-28
164,6600,1600,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:RYH,,,,0.641674273,0.200267086,0.029840025,0.12821861699999998,,,,2008-02-28
165,1800,210,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:FVL,,,,,0.547669348,0.22640837600000002,0.225922276,,,,,2008-08-11
166,2600,170,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.579456526,0.20281031,0.155002663,0.017990961,0.04473954,,,2009-01-10
167,12700,3410,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.467464249,0.232603636,0.207984604,0.091947511,,,,2008-01-02
168,19600,1930,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EWC,,,,0.356746105,0.23177634100000002,0.10246349,0.309014065,,,,2008-02-23
169,9700,690,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:JKH,,,,0.513307362,0.182129512,0.036202513,0.268360613,,,,2008-10-03
170,16600,760,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.644965893,0.176101585,0.040138286,0.138794236,,,,2008-04-16
171,5500,460,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.547220853,0.313385024,0.085537653,0.05385647,,,,2008-12-26
172,5400,310,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.469836662,0.26689832199999997,0.08329441900000001,0.17997059699999998,,,,2008-12-31
173,6100,750,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:JKH,,,,,0.6867741690000001,0.073531864,0.23969396699999998,,,,,2009-04-03
174,5600,1530,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XLB,,,0.45108265399999997,0.242926542,0.050615873,0.07598578,0.17938915100000002,,,2008-06-02
175,2000,490,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.409700134,0.298908271,0.082319545,0.08277894200000001,0.12629310800000002,,,2008-10-19
176,10400,570,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:RYH,,,0.76693593,0.02732203,0.141529581,0.060800689000000005,0.00341177,,,2008-09-17
177,12700,200,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:XME,,,,,0.242606038,0.739519145,0.017874817,,,,,2008-08-30
178,9400,830,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,,,0.41240158,0.125552353,0.253261135,0.094479961,0.11430497099999999,,,2008-05-15
179,15000,1990,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.540392133,0.241686757,0.010258551999999999,0.125107749,0.08255481,,,2008-07-09
180,2500,180,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:FVL,,,0.257827721,0.433906778,0.243431363,0.01543056,0.049403578,,,2008-02-26
181,13400,1360,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:FVL,,,,0.516325461,0.145975184,0.097743305,0.23995605,,,,2008-09-29
182,7500,2100,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.49262607799999997,0.07731982,0.20602869899999998,0.083282462,0.14074294099999998,,,2008-12-07
183,3300,560,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,,,0.5036848660000001,0.280240623,0.085182886,0.07201825099999999,0.058873375,,,2009-02-04
184,7900,560,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EVX,,,0.46557111700000003,0.21575224199999998,0.162309595,0.011663247,0.14470379999999997,,,2009-04-23
185,10400,1290,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.827770344,0.075871772,0.083458668,0.012899215,,,,2008-02-21
186,4000,600,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.734331368,0.099711583,0.048986157999999995,0.116970891,,,,2008-10-25
187,7600,1260,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XLB,,,0.402966115,0.179496278,0.103499571,0.205022526,0.10901551,,,2008-01-03
188,1200,300,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EVX,,,,,0.676002434,0.17124329100000002,0.152754275,,,,,2009-02-13
189,12400,1210,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGM,,,0.401173021,0.292003731,0.059947441,0.240152492,0.006723315,,,2009-03-01
190,19200,1380,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EVX,,,,,0.7909298770000001,0.096613586,0.112456537,,,,,2009-04-14
191,2400,300,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:FVL,,,0.537882409,0.05483948599999999,0.143710221,0.184651247,0.078916638,,,2008-08-06
192,13600,1330,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:FVL,,,0.284986279,0.226750602,0.09749861300000001,0.35917561299999995,0.031588893,,,2009-05-11
193,8100,1290,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XBI,NYSEARCA:XES,NYSEARCA:ITA,,,0.335957798,0.274433594,0.337301034,0.023577399,0.028730174,,,2008-03-06
194,19900,4950,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.531533746,0.180620896,0.143277071,0.144568287,,,,2009-06-30
195,19900,1330,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EVX,NYSEARCA:IGM,,,0.578560594,0.11777906699999999,0.153427053,0.024357427999999997,0.12587585699999998,,,2009-05-14
196,13400,2910,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.662091436,0.23160709699999998,0.083286447,0.02301502,,,,2009-03-13
197,10000,290,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.44188005799999996,0.239281073,0.148454786,0.17038408300000002,,,,2008-06-02
198,4300,620,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.298966707,0.545771618,0.073261933,0.081999742,,,,2008-10-18
199,4800,1190,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.501514776,0.365216757,0.131240523,0.002027943,,,,2009-02-14
200,7700,1650,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:VOT,,,,,0.687585855,0.134443338,0.177970806,,,,,2008-06-17
201,19900,3590,NYSEARCA:XOP,NYSEARCA:XBI,NYSEARCA:XES,,,,,0.318927542,0.379174681,0.301897777,,,,,2008-09-28
202,14200,740,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.339427352,0.5170386779999999,0.007302978000000001,0.017335698,0.118895294,,,2009-02-14
203,8500,200,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.744998453,0.046920895,0.06261082,0.145469832,,,,2008-12-31
204,6600,490,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,,0.363022092,0.099458935,0.071118954,0.081007438,0.052677329,0.332715252,,2008-06-18
205,15500,1720,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IGM,,,0.417657503,0.089415174,0.203025068,0.235389606,0.054512648,,,2008-12-18
206,6100,1350,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,0.289836394,0.41671305700000005,0.172227142,0.066150664,0.055072743,,,2008-11-20
207,12900,890,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,0.491738076,0.138348078,0.096356579,0.08198263900000001,0.191574629,,,2008-06-30
208,15600,1070,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGV,,,0.6684524589999999,0.010209056999999999,0.09590931300000001,0.09593321199999999,0.129495959,,,2008-12-31
209,16800,4220,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:ITA,NYSEARCA:IHF,,,,0.38109166299999997,0.296020668,0.227081772,0.095805896,,,,2008-07-21
210,11800,900,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VOT,,,,0.396018369,0.356449092,0.15439735699999999,0.093135181,,,,2008-02-14
211,16100,3790,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.159814749,0.363407621,0.20245702399999999,0.061072720999999996,0.213247885,,,2008-03-31
212,11500,1210,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EWC,,,,0.37696053799999996,0.21715483,0.100886396,0.304998235,,,,2008-05-28
213,5100,340,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.529383663,0.325488892,0.001997208,0.143130237,,,,2008-01-13
214,17600,830,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IYM,,,,0.40174204399999996,0.013780354,0.2995583,0.284919301,,,,2008-05-06
215,10400,490,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.496171801,0.104284896,0.108652275,0.205916861,0.08497416599999999,,,2008-01-03
216,6600,1790,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:IYM,,,0.3381116,0.19610720199999998,0.14079202400000002,0.045819584000000003,0.279169589,,,2009-04-15
217,4300,1250,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PPA,,,,,0.736143648,0.11653797099999999,0.147318381,,,,,2008-11-08
218,3100,480,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,,,0.457390385,0.232470238,0.152137146,0.096971406,0.061030825,,,2008-01-23
219,11700,3220,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:VOT,,,0.401017612,0.34388120200000005,0.14851889199999999,0.031924604,0.07465769,,,2008-06-07
220,15400,360,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:PPA,,,,0.5101789210000001,0.410639863,0.001249655,0.07793156,,,,2008-12-08
221,13200,2250,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,0.560573566,0.255134204,0.023801008,0.040307036,0.120184186,,,2009-04-06
222,14500,2990,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.559764438,0.16251795300000002,0.031651597999999996,0.19636685199999998,0.04969915900000001,,,2009-02-20
223,2300,220,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.431922025,0.456882432,0.020421272,0.09077427099999999,,,,2008-03-24
224,7400,2110,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:IGM,,,0.31522146100000004,0.37504784,0.068893227,0.038617555,0.202219917,,,2009-02-26
225,8900,2290,NYSEARCA:IEZ,NYSEARCA:PYZ,NYSEARCA:IGM,,,,,0.6794247459999999,0.01374726,0.306827993,,,,,2008-08-18
226,14800,1070,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:IYM,,,0.36347411700000004,0.003763983,0.127585446,0.181602734,0.32357372,,,2008-05-01
227,3000,120,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.5341203529999999,0.244724002,0.012505803000000001,0.036677491,0.171972352,,,2009-05-06
228,19000,690,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.588250383,0.284467248,0.03769441,0.08958795900000001,,,,2009-05-03
229,18600,4810,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,,0.469502605,0.07822017,0.031314441,0.34429463200000004,0.076668152,,,2009-04-25
230,900,250,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:JKH,,,,,0.8094509240000001,0.177820725,0.01272835,,,,,2009-04-05
231,4300,680,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.561962427,0.286769966,0.033472367,0.11779524,,,,2008-09-20
232,10400,2680,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.24455771199999998,0.324463257,0.16813951800000002,0.255514198,0.007325315,,,2008-11-24
233,19600,1420,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:PPA,,,,,0.8379220620000001,0.11957384800000001,0.04250409,,,,,2008-06-11
234,13200,2600,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:ITA,,,,,0.39256283299999994,0.294846295,0.312590873,,,,,2008-05-01
235,18700,1370,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.28875229199999997,0.08524515699999999,0.342013329,0.06708024,0.216908983,,,2008-02-03
236,9500,2460,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGV,,,0.44373547,0.206066947,0.09676319300000001,0.10989722800000001,0.143537163,,,2008-10-06
237,14900,2220,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.65777967,0.174961735,0.119051789,0.048206806,,,,2008-07-19
238,5600,950,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:VOT,,,0.554826419,0.044560881,0.071990024,0.230243521,0.098379155,,,2008-07-23
239,12900,3310,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:IYM,,,,0.46606546200000004,0.12128506900000001,0.354291684,0.058357785,,,,2008-11-29
240,18700,3350,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.63884904,0.078701878,0.051131156,0.231317926,,,,2008-12-18
241,5500,620,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.809105269,0.077577555,0.109868066,0.003449109,,,,2008-11-05
242,8700,2600,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IHF,,,,,0.568894824,0.175418838,0.255686339,,,,,2009-03-03
243,14000,3930,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,,,,0.474628018,0.168159809,0.219044283,0.13816789,,,,2008-11-06
244,19400,200,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IHF,,,0.402932545,0.097509545,0.155889914,0.10677569099999999,0.236892305,,,2009-04-20
245,7800,2170,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.44831958200000005,0.047962377,0.20294877,0.249626231,0.05114304,,,2008-12-01
246,6900,1250,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.320922502,0.502054496,0.127097648,0.049925354000000005,,,,2008-10-19
247,10600,400,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VOT,,,,0.609066905,0.061261435999999996,0.111756854,0.217914805,,,,2009-05-14
248,12800,110,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGM,,,0.610645216,0.230598317,0.002208448,0.051735772,0.10481224800000001,,,2008-10-15
249,5900,570,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:EVX,,,,,0.634547285,0.17982999800000002,0.185622717,,,,,2009-06-15
250,16200,3530,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IHI,,,,,0.562320972,0.213285383,0.224393645,,,,,2008-02-11
251,6500,1420,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:RYH,,,,0.549920704,0.245364477,0.09176219099999999,0.11295262800000001,,,,2008-10-08
252,12100,2460,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PPA,,,,0.39316886799999995,0.4125089,0.070970153,0.123352079,,,,2008-01-01
253,10800,640,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.8317225509999999,0.055981444000000005,0.055135172,0.057160833,,,,2008-01-16
254,6800,1100,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.643921642,0.10123192,0.080255754,0.031674508999999997,0.142916174,,,2008-04-29
255,19200,400,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.488360588,0.15263288,0.228972576,0.130033956,,,,2009-01-26
256,11000,2710,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.55473336,0.008180936,0.369186994,0.030469361,0.037429349,,,2008-11-28
257,2900,380,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:FVL,,,0.43574306399999996,0.173048184,0.23331042800000001,0.03859612,0.11930220400000001,,,2009-03-28
258,8000,920,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PYZ,,,0.09916947599999999,0.357218132,0.16468845199999999,0.116569539,0.26235440000000004,,,2009-04-10
259,7500,2040,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGV,,,,0.527891574,0.257153557,0.038375968999999996,0.1765789,,,,2009-03-03
260,14900,3140,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:XME,,,,0.570965583,0.19156551800000002,0.16826786600000002,0.069201032,,,,2009-02-12
261,2400,710,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,,,0.35126406600000004,0.39157663,0.054942565,0.088417009,0.11379973,,,2008-11-03
262,17300,1570,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGV,,,0.7663040529999999,0.008170248,0.04310212099999999,0.00726528,0.175158297,,,2008-04-30
263,18600,3700,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VOT,,,0.48482142100000003,0.31161294,0.012874053,0.056798296,0.13389329,,,2009-04-17
264,13200,1780,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:EWC,,,,0.266162462,0.238171628,0.02808055,0.46758536,,,,2009-05-24
265,3000,160,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.511753785,0.24382986,0.151738246,0.035396247,0.057281862,,,2008-09-23
266,10800,1570,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.508782037,0.394867741,0.017427823000000002,0.078922399,,,,2009-05-19
267,5000,1190,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PYZ,,,,,0.600230178,0.08844143300000001,0.311328389,,,,,2008-02-17
268,4000,800,NYSEARCA:IEO,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.619570601,0.102521464,0.12430575099999999,0.153602184,,,,2008-04-17
269,2600,250,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EVX,,,0.41934469799999996,0.215929103,0.148078084,0.040643692,0.176004422,,,2008-11-24
270,15300,3600,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.5649613179999999,0.22664119600000002,0.053356207,0.006244775,0.148796504,,,2009-02-17
271,18300,590,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.61420941,0.14397774300000002,0.041618671,0.067783131,0.132411045,,,2009-02-27
272,17900,4230,NYSEARCA:IYE,NYSEARCA:EVX,NYSEARCA:IGM,,,,,0.930459899,0.058507104000000004,0.011032997,,,,,2008-04-11
273,4700,1340,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:XLB,,,,,0.759388297,0.078633316,0.161978387,,,,,2008-11-16
274,12400,840,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:IYM,,0.149027556,0.365816763,0.001830985,0.11825190599999999,0.313773775,0.051299014000000004,,2008-03-07
275,7200,880,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:FVL,,,,,0.750974467,0.071072859,0.17795267399999998,,,,,2008-06-23
